,y,y_pred_quad,sd_quad,_source_quad,y_pred_phys,sd_phys,_source_phys,_source_selector,y_loo_quad_ols,sd_loo_quad_ols,lpd_loo_quad_ols,y_loo_affine,sd_loo_affine,lpd_loo_affine,y_loo_phys,sd_loo_phys,lpd_loo_phys
26,700.0194122271802,680.7851671849586,29.9217873861872,car_ml.FitQuadraticConstantNoise,682.1557535403886,47.47293739357919,car_noise.PhysTwoTermNoise,study_selection.py (selector),678.8675543441304,30.098710040406058,-4.570349382050393,679.7243342330551,42.38465011923533,-4.780364295303344,681.1593719483774,48.68832563083591,-4.8794027372009285
27,197.67856109076823,177.2054702133835,29.9217873861872,car_ml.FitQuadraticConstantNoise,176.60769162466426,18.892431067957137,car_noise.PhysTwoTermNoise,study_selection.py (selector),176.29613174182978,30.087540220098067,-4.575578364414362,176.36328814853843,19.746309076410387,-4.484517814721717,176.14022232050425,18.831974511716457,-4.5085322999312485
28,87.59099670198596,101.5046143421548,29.9217873861872,car_ml.FitQuadraticConstantNoise,100.97456353040644,13.1963183095727,car_noise.PhysTwoTermNoise,study_selection.py (selector),102.02417974273578,30.173019241893638,-4.440294737332154,101.97168897073072,14.205076205555216,-4.084977242864256,101.3886945174302,13.185748594819001,-4.0455619628415755
29,521.2727644417814,524.7738019190658,29.9217873861872,car_ml.FitQuadraticConstantNoise,525.3164056306534,39.2863745572511,car_noise.PhysTwoTermNoise,study_selection.py (selector),524.9218023570954,30.240683983939736,-4.3354069065691965,525.0330799682622,36.8470812845346,-4.530922240960495,525.5111325860356,40.05754214708261,-4.614853067318063
30,299.30006655007776,272.98395343327826,29.9217873861872,car_ml.FitQuadraticConstantNoise,272.5423746727913,25.07360758898722,car_noise.PhysTwoTermNoise,study_selection.py (selector),271.76412032508387,29.983723433259836,-4.741288638470088,272.1767408287848,25.310840588514058,-4.724344292015521,271.94733905852866,25.03136901366139,-4.736106473246997
31,9.800765467951557,10.335784645695476,29.9217873861872,car_ml.FitQuadraticConstantNoise,10.612972203498764,2.76179242969134,car_noise.PhysTwoTermNoise,study_selection.py (selector),10.413456834133221,30.24515776423021,-4.328479814167146,10.552488667528744,3.092751116254306,-2.0775385690025265,10.68020256373611,2.822826308438022,-2.0052072607655917
32,11.284677426588583,13.680989546802389,29.9217873861872,car_ml.FitQuadraticConstantNoise,13.881483190273936,3.3920710995555545,car_noise.PhysTwoTermNoise,study_selection.py (selector),13.981583021184978,30.242952937866946,-4.33217779142203,14.018823533087712,3.779341497630126,-2.510174730642221,14.080211715394807,3.4238619584001917,-2.4830321146352476
33,300.33358226694264,286.3679720087182,29.9217873861872,car_ml.FitQuadraticConstantNoise,285.9616631365012,25.88569515378655,car_noise.PhysTwoTermNoise,study_selection.py (selector),285.72845783143794,30.171883853514228,-4.44300803022671,285.8763790771912,26.222653936368744,-4.337541820883127,285.6345103884809,26.06718813225019,-4.338602839977366
34,465.5394808159848,543.1772273316723,29.9217873861872,car_ml.FitQuadraticConstantNoise,543.8110828328306,40.267790649087466,car_noise.PhysTwoTermNoise,study_selection.py (selector),546.6841757284468,27.88946999486678,-8.479812271333515,546.9039060386012,35.793579050749265,-7.080328456198965,547.2149437338697,37.77117110344844,-6.888419030399987
35,102.50704646186418,109.86922608042823,29.9217873861872,car_ml.FitQuadraticConstantNoise,109.31846325564894,13.885768253297725,car_noise.PhysTwoTermNoise,study_selection.py (selector),110.14767882087665,30.225053037041445,-4.359561421090595,110.01931897731487,15.013049836959837,-3.753049838531947,109.51967118746427,14.048693756722367,-3.686051104469135
36,147.86100567310427,188.0797853702402,29.9217873861872,car_ml.FitQuadraticConstantNoise,187.4892857191404,19.63626312434972,car_noise.PhysTwoTermNoise,study_selection.py (selector),189.89922243922834,29.631432399851267,-5.314134042680582,189.10652042082313,19.844255804282753,-6.066853495174872,188.3534310353715,18.919334960962058,-6.149494031854289
37,812.4914715787856,701.6982960161483,29.9217873861872,car_ml.FitQuadraticConstantNoise,703.1881251117993,48.551403932013535,car_noise.PhysTwoTermNoise,study_selection.py (selector),688.9804456166498,24.84541299398318,-16.487928136572123,693.3881798104271,39.951317172077594,-9.050408610409495,695.2713501417388,40.05156820604262,-8.891980259414877
38,339.0858712042066,404.73378599586215,29.9217873861872,car_ml.FitQuadraticConstantNoise,404.73559550773126,32.735040161137164,car_noise.PhysTwoTermNoise,study_selection.py (selector),407.2634013259378,28.59158254433579,-7.115046204211834,406.59404851816714,30.479697989835728,-6.788795474127267,406.7135363806671,31.381741894089973,-6.687178071139131
39,53.1041139096436,51.73629413928229,29.9217873861872,car_ml.FitQuadraticConstantNoise,51.44919574602679,8.515710950037715,car_noise.PhysTwoTermNoise,study_selection.py (selector),51.671865459621685,30.24457151446714,-4.3293765217742175,51.58490802879021,9.421317997690263,-3.1749146222188775,51.37484923534607,8.681846713150103,-3.100009461841678
40,69.14456997334048,78.29305669127201,29.9217873861872,car_ml.FitQuadraticConstantNoise,77.8461351316042,11.161236874554763,car_noise.PhysTwoTermNoise,study_selection.py (selector),78.64081551134143,30.21403779050625,-4.376637146010873,78.62157587885918,12.165208412349072,-3.720958899912796,78.16782692598672,11.238269695646862,-3.6605912166203556
41,469.12722434418464,471.445803245184,29.9217873861872,car_ml.FitQuadraticConstantNoise,471.7356448010473,36.411421286680095,car_noise.PhysTwoTermNoise,study_selection.py (selector),471.533630782642,30.243270359903335,-4.331377784855517,471.564966181804,34.739367576239154,-4.469274166250721,471.8484742573133,37.01567763476742,-4.532982387729269
42,768.5933042904649,788.4879406141362,29.9217873861872,car_ml.FitQuadraticConstantNoise,790.4897293589846,52.992010323385024,car_noise.PhysTwoTermNoise,study_selection.py (selector),792.6038393661493,30.073116361840707,-4.641295662256694,791.059910173619,45.891420405634854,-4.8650512328347055,792.079309973809,54.70244918672386,-5.013013875022684
43,242.37700598321328,234.714175270896,29.9217873861872,car_ml.FitQuadraticConstantNoise,234.18778005858715,22.69188215205985,car_noise.PhysTwoTermNoise,study_selection.py (selector),234.35421323106902,30.223173744718125,-4.362779807526646,234.33331891783996,23.46148398376101,-4.133070482809735,234.013089486716,22.89545930923357,-4.116602459869963
44,172.06424481932515,146.46480230675095,29.9217873861872,car_ml.FitQuadraticConstantNoise,145.86618011816103,16.70565629305957,car_noise.PhysTwoTermNoise,study_selection.py (selector),145.40412112840434,29.999001300135006,-4.714996802161045,145.34581667938016,17.464864580350646,-4.949333093182183,145.22799924984673,16.367972796530548,-5.0583407816321735
45,654.6921993171909,619.928058255327,29.9217873861872,car_ml.FitQuadraticConstantNoise,620.9619096030813,44.31209253927428,car_noise.PhysTwoTermNoise,study_selection.py (selector),617.5897616045341,29.778126477578795,-5.088924290343283,618.0815434742528,40.04633219539926,-5.026863266509017,619.2145551934792,44.73120497272096,-5.034137195399368
46,323.81042761203906,343.04117558370694,29.9217873861872,car_ml.FitQuadraticConstantNoise,342.8109349528825,29.22976233064808,car_noise.PhysTwoTermNoise,study_selection.py (selector),343.854634776983,30.106428189001115,-4.545307628593696,343.42083304311274,28.983209285534176,-4.514557530207829,343.3081367422302,29.418747847606156,-4.5201992446535275
47,44.202472763075626,30.198938424459087,29.9217873861872,car_ml.FitQuadraticConstantNoise,30.1276450989167,5.931968277574761,car_noise.PhysTwoTermNoise,study_selection.py (selector),29.18518759556141,30.16960494241387,-4.449657033715253,29.377172887874707,6.281966527787116,-5.541368586632434,29.21365000915621,5.089397210706885,-6.882927520456796
48,14.680611206518437,21.31253813098492,29.9217873861872,car_ml.FitQuadraticConstantNoise,21.37014055228689,4.657683104653313,car_noise.PhysTwoTermNoise,study_selection.py (selector),21.938912320346446,30.227971287575443,-4.35653472510574,21.788170957623244,5.110316076224995,-3.517398076245552,21.824927293086695,4.520983312949602,-3.676274339056631
49,309.680966982849,314.07714794156675,29.9217873861872,car_ml.FitQuadraticConstantNoise,313.75187545238344,27.538236696136178,car_noise.PhysTwoTermNoise,study_selection.py (selector),314.2716344092577,30.23802189489009,-4.339562978323374,314.05430975303364,27.7015751165903,-4.252889818659732,313.85235197956126,27.82389638603874,-4.256071912624087
